,Purchase,Target,WeekofPurchase,PurchaseWeek,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,PriceDiff_Pos_Neg_None,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE
817,CH,0,270,w-270,7,1.86,2.13,0.27,0,1,0,0.972512,2.13,1.59,0.54,13,Yes,0,0.145161,0.27,0
830,CH,0,270,w-270,4,1.99,2.09,0.1,0,0,0,0.956432,2.09,1.89,0.2,13,No,0,0.050251,0.1,4
842,MM,1,270,w-270,2,1.86,2.18,0,0,0,0,0.331072,2.18,1.86,0.32,13,No,0,0,0.32,2
956,CH,0,270,w-270,2,1.86,2.18,0,0,0,0,0.201954,2.18,1.86,0.32,13,No,0,0,0.32,2
1033,CH,0,270,w-270,7,1.86,2.13,0.27,0,1,0,0.939664,2.13,1.59,0.54,13,Yes,0,0.145161,0.27,0
1070,CH,0,270,w-270,1,1.86,2.18,0,0,0,0,0.671172,2.18,1.86,0.32,13,No,0,0,0.32,1
27,CH,0,271,w-271,7,1.86,2.13,0,0,0,0,0.895142,2.13,1.86,0.27,13,Yes,0,0,0.27,0
39,CH,0,271,w-271,4,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,4
132,CH,0,271,w-271,2,1.86,2.18,0,0.06,0,0,0.944076,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
164,CH,0,271,w-271,4,1.99,2.09,0.1,0.4,1,0,0.985926,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,4
195,CH,0,271,w-271,4,1.99,2.09,0.1,0.4,1,0,0.999797,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,4
253,CH,0,271,w-271,7,1.86,2.13,0,0,0,0,0.99211,2.13,1.86,0.27,13,Yes,0,0,0.27,0
323,MM,1,271,w-271,3,1.99,2.09,0.1,0.4,1,0,0.5,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,3
324,CH,0,271,w-271,3,1.99,2.09,0.1,0.4,1,0,0.4,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,3
400,MM,1,271,w-271,7,1.86,2.13,0,0,0,0,0.429471,2.13,1.86,0.27,13,Yes,0,0,0.27,0
455,MM,1,271,w-271,3,1.99,2.09,0.1,0.4,1,0,0.670386,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,3
468,CH,0,271,w-271,7,1.86,2.13,0,0,0,0,0.863685,2.13,1.86,0.27,13,Yes,0,0,0.27,0
515,CH,0,271,w-271,3,1.99,2.09,0.1,0.4,1,0,0.973612,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,3
623,CH,0,271,w-271,1,1.86,2.18,0,0,0,0,0.931693,2.18,1.86,0.32,13,No,0,0,0.32,1
659,MM,1,271,w-271,2,1.86,2.18,0,0.06,0,0,0.985493,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
660,CH,0,271,w-271,2,1.86,2.18,0,0.06,0,0,0.788394,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
722,MM,1,271,w-271,3,1.99,2.09,0.1,0.4,1,0,3.40E-05,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,3
744,CH,0,271,w-271,3,1.99,2.09,0.1,0.4,1,0,0.691063,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,3
818,CH,0,271,w-271,7,1.86,2.13,0,0,0,0,0.97801,2.13,1.86,0.27,13,Yes,0,0,0.27,0
957,MM,1,271,w-271,3,1.99,2.09,0.1,0.4,1,0,0.361563,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,3
990,MM,1,271,w-271,3,1.99,2.09,0.1,0.4,1,0,0.6,1.69,1.89,-0.2,10,No,0.191388,0.050251,0.1,3
28,CH,0,272,w-272,7,1.86,2.13,0,0,0,0,0.916114,2.13,1.86,0.27,13,Yes,0,0,0.27,0
69,CH,0,272,w-272,4,1.99,2.09,0,0.4,0,0,0.559861,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
70,CH,0,272,w-272,4,1.99,2.09,0,0.4,0,0,0.647889,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
133,CH,0,272,w-272,2,1.86,2.18,0,0.06,0,0,0.95526,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
165,CH,0,272,w-272,4,1.99,2.09,0,0.4,0,0,0.988741,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
196,CH,0,272,w-272,4,1.99,2.09,0,0.4,0,0,0.999838,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
220,CH,0,272,w-272,7,1.86,2.13,0,0,0,0,0.989732,2.13,1.86,0.27,13,Yes,0,0,0.27,0
254,CH,0,272,w-272,7,1.86,2.13,0,0,0,0,0.993688,2.13,1.86,0.27,13,Yes,0,0,0.27,0
263,CH,0,272,w-272,2,1.86,2.18,0,0.06,0,0,0.44576,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
311,CH,0,272,w-272,2,1.86,2.18,0,0.06,0,0,0.471378,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
401,MM,1,272,w-272,3,1.99,2.09,0,0.4,0,0,0.343577,1.69,1.99,-0.3,10,No,0.191388,0,0.1,3
402,MM,1,272,w-272,2,1.86,2.18,0,0.06,0,0,0.274861,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
432,MM,1,272,w-272,7,1.86,2.13,0,0,0,0,0.21868,2.13,1.86,0.27,13,Yes,0,0,0.27,0
456,CH,0,272,w-272,2,1.86,2.18,0,0.06,0,0,0.536309,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
469,CH,0,272,w-272,7,1.86,2.13,0,0,0,0,0.890948,2.13,1.86,0.27,13,Yes,0,0,0.27,0
579,CH,0,272,w-272,7,1.86,2.13,0,0,0,0,0.6,2.13,1.86,0.27,13,Yes,0,0,0.27,0
587,CH,0,272,w-272,7,1.86,2.13,0,0,0,0,0.895142,2.13,1.86,0.27,13,Yes,0,0,0.27,0
624,CH,0,272,w-272,1,1.86,2.18,0,0,0,0,0.945354,2.18,1.86,0.32,13,No,0,0,0.32,1
625,CH,0,272,w-272,1,1.86,2.18,0,0,0,0,0.956283,2.18,1.86,0.32,13,No,0,0,0.32,1
723,MM,1,272,w-272,3,1.99,2.09,0,0.4,0,0,2.70E-05,1.69,1.99,-0.3,10,No,0.191388,0,0.1,3
923,MM,1,272,w-272,2,1.86,2.18,0,0.06,0,0,0.6928,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
934,CH,0,272,w-272,3,1.99,2.09,0,0.4,0,0,0.6,1.69,1.99,-0.3,10,No,0.191388,0,0.1,3
1007,CH,0,272,w-272,3,1.99,2.09,0,0.4,0,0,0.067109,1.69,1.99,-0.3,10,No,0.191388,0,0.1,3
1008,MM,1,272,w-272,3,1.99,2.09,0,0.4,0,0,0.253687,1.69,1.99,-0.3,10,No,0.191388,0,0.1,3
1034,CH,0,272,w-272,4,1.99,2.09,0,0.4,0,0,0.951731,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
84,CH,0,273,w-273,4,1.99,2.09,0,0.4,0,0,0.95705,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
134,CH,0,273,w-273,7,1.86,2.13,0,0.54,0,0,0.964208,1.59,1.86,-0.27,10,Yes,0.253521,0,0.27,0
135,CH,0,273,w-273,1,1.86,2.18,0,0,0,0,0.971367,2.18,1.86,0.32,13,No,0,0,0.32,1
264,CH,0,273,w-273,2,1.86,2.18,0,0.06,0,0,0.556608,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
271,MM,1,273,w-273,2,1.86,2.18,0,0.06,0,0,0.427008,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
294,MM,1,273,w-273,2,1.86,2.18,0,0.06,0,0,0.000317,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
312,CH,0,273,w-273,2,1.86,2.18,0,0.06,0,0,0.577102,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
354,MM,1,273,w-273,4,1.99,2.09,0,0.4,0,0,0.616,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
626,CH,0,273,w-273,7,1.86,2.13,0,0.54,0,0,0.965027,1.59,1.86,-0.27,10,Yes,0.253521,0,0.27,0
676,CH,0,273,w-273,1,1.86,2.18,0,0,0,0,0.580928,2.18,1.86,0.32,13,No,0,0,0.32,1
724,MM,1,273,w-273,3,1.99,2.09,0,0.4,0,0,2.20E-05,1.69,1.99,-0.3,10,No,0.191388,0,0.1,3
757,CH,0,273,w-273,1,1.86,2.18,0,0,0,0,0.433472,2.18,1.86,0.32,13,No,0,0,0.32,1
788,CH,0,273,w-273,3,1.99,2.09,0,0.4,0,0,0.053687,1.69,1.99,-0.3,10,No,0.191388,0,0.1,3
819,CH,0,273,w-273,7,1.86,2.13,0,0.54,0,0,0.982408,1.59,1.86,-0.27,10,Yes,0.253521,0,0.27,0
843,CH,0,273,w-273,2,1.86,2.18,0,0.06,0,0,0.264858,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
889,CH,0,273,w-273,1,1.86,2.18,0,0,0,0,0.70816,2.18,1.86,0.32,13,No,0,0,0.32,1
910,CH,0,273,w-273,1,1.86,2.18,0,0,0,0,0.464858,2.18,1.86,0.32,13,No,0,0,0.32,1
914,MM,1,273,w-273,2,1.86,2.18,0,0.06,0,0,0.6,2.12,1.86,0.26,13,No,0.027523,0,0.32,2
958,MM,1,273,w-273,3,1.99,2.09,0,0.4,0,0,0.289251,1.69,1.99,-0.3,10,No,0.191388,0,0.1,3
29,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.932891,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
71,CH,0,274,w-274,4,1.99,2.09,0,0.4,0,0,0.718311,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
136,CH,0,274,w-274,2,1.96,2.18,0,0.8,0,1,0.977093,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
166,CH,0,274,w-274,4,1.99,2.09,0,0.4,0,0,0.990993,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
197,CH,0,274,w-274,4,1.99,2.09,0,0.4,0,0,0.99987,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
221,CH,0,274,w-274,2,1.96,2.18,0,0.8,0,1,0.991785,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
230,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.52,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
372,MM,1,274,w-274,2,1.96,2.18,0,0.8,0,1,0.392858,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
373,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.314286,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
403,MM,1,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.219889,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
404,MM,1,274,w-274,2,1.96,2.18,0,0.8,0,1,0.175911,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
457,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.629047,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
470,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.912758,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
471,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.5,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
481,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.803392,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
499,MM,1,274,w-274,2,1.96,2.18,0,0.8,0,1,0.256,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
516,CH,0,274,w-274,3,1.99,2.09,0,0.4,0,0,0.978889,1.69,1.99,-0.3,10,No,0.191388,0,0.1,3
540,MM,1,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.5,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
541,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.4,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
543,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.6,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
627,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.972021,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
632,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.6,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
677,CH,0,274,w-274,1,1.96,2.13,0,0.74,0,1,0.664742,1.39,1.96,-0.57,10,No,0.347418,0,0.17,1
678,MM,1,274,w-274,1,1.96,2.13,0,0.74,0,1,0.731794,1.39,1.96,-0.57,10,No,0.347418,0,0.17,1
725,MM,1,274,w-274,3,1.99,2.09,0,0.4,0,0,1.70E-05,1.69,1.99,-0.3,10,No,0.191388,0,0.1,3
731,MM,1,274,w-274,4,1.99,2.09,0,0.4,0,0,0.5,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
789,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.5,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
798,MM,1,274,w-274,1,1.96,2.13,0,0.74,0,1,0.03436,1.39,1.96,-0.57,10,No,0.347418,0,0.17,1
820,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.985926,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
831,CH,0,274,w-274,4,1.99,2.09,0,0.4,0,0,0.965145,1.69,1.99,-0.3,10,No,0.191388,0,0.1,4
844,MM,1,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.411886,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
845,MM,1,274,w-274,2,1.96,2.18,0,0.8,0,1,0.329509,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
846,MM,1,274,w-274,2,1.96,2.18,0,0.8,0,1,0.263607,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
861,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.97801,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
871,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.670435,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
890,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.766528,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
903,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.96564,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
987,MM,1,274,w-274,1,1.96,2.13,0,0.74,0,1,0.740314,1.39,1.96,-0.57,10,No,0.347418,0,0.17,1
988,CH,0,274,w-274,7,1.86,2.13,0.47,0.54,1,0,0.592251,1.59,1.39,0.2,13,Yes,0.253521,0.252688,0.27,0
33,MM,1,275,w-275,2,1.96,2.18,0,0.8,0,1,0.68,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
72,CH,0,275,w-275,4,2.09,2.09,0,0.4,0,0,0.774649,1.69,2.09,-0.4,10,No,0.191388,0,0,4
85,CH,0,275,w-275,4,2.09,2.09,0,0.4,0,0,0.96564,1.69,2.09,-0.4,10,No,0.191388,0,0,4
89,CH,0,275,w-275,4,2.09,2.09,0,0.4,0,0,0.744,1.69,2.09,-0.4,10,No,0.191388,0,0,4
137,CH,0,275,w-275,2,1.96,2.18,0,0.8,0,1,0.981675,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
198,CH,0,275,w-275,7,1.99,2.13,0,0.54,1,0,0.999896,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
255,MM,1,275,w-275,7,1.99,2.13,0,0.54,1,0,0.99495,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
295,MM,1,275,w-275,2,1.96,2.18,0,0.8,0,1,0.000254,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
313,CH,0,275,w-275,2,1.96,2.18,0,0.8,0,1,0.661682,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
361,MM,1,275,w-275,7,1.99,2.13,0,0.54,1,0,0.6,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
405,MM,1,275,w-275,7,1.99,2.13,0,0.54,1,0,0.140729,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
438,MM,1,275,w-275,1,1.96,2.13,0,0.74,0,1,0.44576,1.39,1.96,-0.57,10,No,0.347418,0,0.17,1
446,MM,1,275,w-275,1,1.96,2.13,0,0.74,0,1,0.863685,1.39,1.96,-0.57,10,No,0.347418,0,0.17,1
458,MM,1,275,w-275,7,1.99,2.13,0,0.54,1,0,0.703238,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
459,MM,1,275,w-275,2,1.96,2.18,0,0.8,0,1,0.56259,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
472,MM,1,275,w-275,2,1.96,2.18,0,0.8,0,1,0.6,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
522,MM,1,275,w-275,2,1.96,2.18,0,0.8,0,1,0.744,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
557,MM,1,275,w-275,1,1.96,2.13,0,0.74,0,1,0.477037,1.39,1.96,-0.57,10,No,0.347418,0,0.17,1
726,MM,1,275,w-275,3,2.09,2.09,0,0.4,0,0,1.40E-05,1.69,2.09,-0.4,10,No,0.191388,0,0,3
730,CH,0,275,w-275,1,1.96,2.13,0,0.74,0,1,0.68,1.39,1.96,-0.57,10,No,0.347418,0,0.17,1
732,MM,1,275,w-275,4,2.09,2.09,0,0.4,0,0,0.4,1.69,2.09,-0.4,10,No,0.191388,0,0,4
745,MM,1,275,w-275,3,2.09,2.09,0,0.4,0,0,0.752851,1.69,2.09,-0.4,10,No,0.191388,0,0,3
790,MM,1,275,w-275,2,1.96,2.18,0,0.8,0,1,0.6,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
847,MM,1,275,w-275,2,1.96,2.18,0,0.8,0,1,0.210886,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
848,MM,1,275,w-275,2,1.96,2.18,0,0.8,0,1,0.168709,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
872,MM,1,275,w-275,7,1.99,2.13,0,0.54,1,0,0.736348,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
904,MM,1,275,w-275,7,1.99,2.13,0,0.54,1,0,0.972512,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
911,MM,1,275,w-275,1,1.96,2.13,0,0.74,0,1,0.571886,1.39,1.96,-0.57,10,No,0.347418,0,0.17,1
924,MM,1,275,w-275,7,1.99,2.13,0,0.54,1,0,0.55424,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
959,MM,1,275,w-275,2,1.96,2.18,0,0.8,0,1,0.231401,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
977,MM,1,275,w-275,1,1.96,2.13,0,0.74,0,1,0.161258,1.39,1.96,-0.57,10,No,0.347418,0,0.17,1
992,MM,1,275,w-275,2,1.96,2.18,0,0.8,0,1,0.4,1.38,1.96,-0.58,10,No,0.366972,0,0.22,2
1000,MM,1,275,w-275,7,1.99,2.13,0,0.54,1,0,0.6352,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
13,CH,0,276,w-276,7,1.99,2.13,0,0.54,0,1,0.992708,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
73,CH,0,276,w-276,4,2.09,2.09,0.2,0.4,0,0,0.819719,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,4
86,CH,0,276,w-276,2,1.99,2.18,0,0,0,1,0.972512,2.18,1.99,0.19,13,No,0,0,0.19,2
138,CH,0,276,w-276,7,1.99,2.13,0,0.54,0,1,0.98534,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
167,CH,0,276,w-276,4,2.09,2.09,0.2,0.4,0,0,0.992794,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,4
199,CH,0,276,w-276,4,2.09,2.09,0.2,0.4,0,0,0.999917,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,4
231,MM,1,276,w-276,7,1.99,2.13,0,0.54,0,1,0.616,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
265,CH,0,276,w-276,2,1.99,2.18,0,0,0,1,0.645286,2.18,1.99,0.19,13,No,0,0,0.19,2
272,MM,1,276,w-276,3,2.09,2.09,0.2,0.4,0,0,0.341606,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,3
296,MM,1,276,w-276,3,2.09,2.09,0.2,0.4,0,0,0.000203,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,3
314,CH,0,276,w-276,2,1.99,2.18,0,0,0,1,0.729346,2.18,1.99,0.19,13,No,0,0,0.19,2
315,CH,0,276,w-276,2,1.99,2.18,0,0,0,1,0.783476,2.18,1.99,0.19,13,No,0,0,0.19,2
406,MM,1,276,w-276,7,1.99,2.13,0,0.54,0,1,0.112583,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
473,MM,1,276,w-276,7,1.99,2.13,0,0.54,0,1,0.48,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
500,MM,1,276,w-276,7,1.99,2.13,0,0.54,0,1,0.2048,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
517,CH,0,276,w-276,3,2.09,2.09,0.2,0.4,0,0,0.983112,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,3
558,MM,1,276,w-276,1,1.99,2.13,0,0,0,1,0.381629,2.13,1.99,0.14,13,No,0,0,0.14,1
727,MM,1,276,w-276,3,2.09,2.09,0.2,0.4,0,0,1.10E-05,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,3
733,MM,1,276,w-276,4,2.09,2.09,0.2,0.4,0,0,0.32,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,4
779,CH,0,276,w-276,2,1.99,2.18,0,0,0,1,0.5,2.18,1.99,0.19,13,No,0,0,0.19,2
800,MM,1,276,w-276,7,1.99,2.13,0,0.54,0,1,0.416,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
873,MM,1,276,w-276,7,1.99,2.13,0,0.54,0,1,0.589079,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
912,MM,1,276,w-276,2,1.99,2.18,0,0,0,1,0.32,2.18,1.99,0.19,13,No,0,0,0.19,2
925,MM,1,276,w-276,7,1.99,2.13,0,0.54,0,1,0.443392,1.59,1.99,-0.4,10,Yes,0.253521,0,0.14,0
960,MM,1,276,w-276,2,1.99,2.18,0,0,0,1,0.18512,2.18,1.99,0.19,13,No,0,0,0.19,2
978,MM,1,276,w-276,1,1.99,2.13,0,0,0,1,0.129007,2.13,1.99,0.14,13,No,0,0,0.14,1
38,CH,0,277,w-277,1,1.99,2.13,0.24,0,0,0,0.7952,2.13,1.75,0.38,13,No,0,0.120603,0.14,1
87,CH,0,277,w-277,4,2.09,2.09,0.2,0.4,0,0,0.97801,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,4
90,CH,0,277,w-277,3,2.09,2.09,0.2,0.4,0,0,0.7952,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,3
96,CH,0,277,w-277,2,1.99,2.18,0,0,0,0,0.6,2.18,1.99,0.19,13,No,0,0,0.19,2
97,CH,0,277,w-277,7,1.99,2.13,0.5,0,0,1,0.4,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
145,CH,0,277,w-277,4,2.09,2.09,0.2,0.4,0,0,0.384,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,4
152,MM,1,277,w-277,7,1.99,2.13,0.5,0,0,1,0.131072,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
168,CH,0,277,w-277,4,2.09,2.09,0.2,0.4,0,0,0.994235,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,4
200,CH,0,277,w-277,7,1.99,2.13,0.5,0,0,1,0.999934,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
351,CH,0,277,w-277,7,1.99,2.13,0.5,0,0,1,0.97801,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
426,CH,0,277,w-277,3,2.09,2.09,0.2,0.4,0,0,0.5328,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,3
460,MM,1,277,w-277,3,2.09,2.09,0.2,0.4,0,0,0.450072,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,3
474,CH,0,277,w-277,7,1.99,2.13,0.5,0,0,1,0.384,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
524,MM,1,277,w-277,7,1.99,2.13,0.5,0,0,1,0.4,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
568,CH,0,277,w-277,7,1.99,2.13,0.5,0,0,1,0.32,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
610,CH,0,277,w-277,7,1.99,2.13,0.5,0,0,1,0.994005,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
679,CH,0,277,w-277,1,1.99,2.13,0.24,0,0,0,0.585435,2.13,1.75,0.38,13,No,0,0.120603,0.14,1
801,MM,1,277,w-277,7,1.99,2.13,0.5,0,0,1,0.3328,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
821,CH,0,277,w-277,7,1.99,2.13,0.5,0,0,1,0.988741,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
883,CH,0,277,w-277,4,2.09,2.09,0.2,0.4,0,0,0.850971,1.69,1.89,-0.2,10,No,0.191388,0.095694,0,4
905,CH,0,277,w-277,7,1.99,2.13,0.5,0,0,1,0.77801,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
919,MM,1,277,w-277,1,1.99,2.13,0.24,0,0,0,0.416,2.13,1.75,0.38,13,No,0,0.120603,0.14,1
961,MM,1,277,w-277,2,1.99,2.18,0,0,0,0,0.148096,2.18,1.99,0.19,13,No,0,0,0.19,2
979,MM,1,277,w-277,1,1.99,2.13,0.24,0,0,0,0.103205,2.13,1.75,0.38,13,No,0,0.120603,0.14,1
1035,CH,0,277,w-277,7,1.99,2.13,0.5,0,0,1,0.961385,2.13,1.49,0.64,13,Yes,0,0.251256,0.14,0
15,CH,0,278,w-278,7,2.06,2.13,0,0,0,0,0.744,2.13,2.06,0.07,13,Yes,0,0,0.07,0
16,CH,0,278,w-278,7,2.06,2.13,0,0,0,0,0.7952,2.13,2.06,0.07,13,Yes,0,0,0.07,0
30,CH,0,278,w-278,7,2.06,2.13,0,0,0,0,0.946313,2.13,2.06,0.07,13,Yes,0,0,0.07,0
74,CH,0,278,w-278,4,2.09,2.09,0.2,0,0,0,0.855775,2.09,1.89,0.2,13,No,0,0.095694,0,4
139,CH,0,278,w-278,2,1.99,2.18,0,0,0,0,0.988272,2.18,1.99,0.19,13,No,0,0,0.19,2
169,CH,0,278,w-278,3,2.09,2.09,0.2,0,0,0,0.995388,2.09,1.89,0.2,13,No,0,0.095694,0,3
201,CH,0,278,w-278,4,2.09,2.09,0.2,0,0,0,0.999947,2.09,1.89,0.2,13,No,0,0.095694,0,4
266,CH,0,278,w-278,2,1.99,2.18,0,0,0,0,0.716229,2.18,1.99,0.19,13,No,0,0,0.19,2
273,MM,1,278,w-278,3,2.09,2.09,0.2,0,0,0,0.273285,2.09,1.89,0.2,13,No,0,0.095694,0,3
316,CH,0,278,w-278,2,1.99,2.18,0,0,0,0,0.826781,2.18,1.99,0.19,13,No,0,0,0.19,2
